2,5071,1.0
2,1859,0.9795918367346939
2,80717,0.9591836734693877
2,9010,0.9387755102040816
2,4252,0.9183673469387754
2,8675,0.8979591836734693
2,1563,0.8775510204081632
2,25764,0.8571428571428571
2,31952,0.836734693877551
2,5062,0.8163265306122448
2,3576,0.7959183673469387
2,8208,0.7755102040816326
2,389,0.7551020408163265
2,4930,0.7346938775510203
2,48301,0.7142857142857142
2,301,0.6938775510204082
2,8420,0.673469387755102
2,31116,0.6530612244897959
2,149,0.6326530612244897
2,86000,0.6122448979591836
2,99,0.5918367346938775
2,4459,0.5714285714285714
2,3030,0.5510204081632653
2,25752,0.5306122448979591
2,81831,0.5102040816326531
2,73290,0.4897959183673469
2,107978,0.4693877551020408
2,966,0.44897959183673464
2,2927,0.42857142857142855
2,1819,0.4081632653061224
2,48791,0.3877551020408163
2,2284,0.36734693877551017
2,3021,0.3469387755102041
2,27724,0.32653061224489793
2,64278,0.3061224489795918
2,5765,0.2857142857142857
2,6963,0.26530612244897955
2,4442,0.24489795918367346
2,83827,0.22448979591836732
2,7484,0.2040816326530612
2,72733,0.18367346938775508
2,309,0.16326530612244897
2,39414,0.14285714285714285
2,820,0.12244897959183673
2,26251,0.1020408163265306
2,214,0.08163265306122448
2,37857,0.061224489795918366
2,5051,0.04081632653061224
2,8899,0.02040816326530612
2,4232,0.0
4,8208,1.0
4,80717,0.9795918367346939
4,25752,0.9591836734693877
4,9010,0.9387755102040816
4,25764,0.9183673469387754
4,31952,0.8979591836734693
4,48301,0.8775510204081632
4,1859,0.8571428571428571
4,1563,0.836734693877551
4,301,0.8163265306122448
4,31116,0.7959183673469387
4,4930,0.7755102040816326
4,8420,0.7551020408163265
4,5071,0.7346938775510203
4,2927,0.7142857142857142
4,4442,0.6938775510204082
4,2897,0.673469387755102
4,36931,0.6530612244897959
4,1450,0.6326530612244897
4,27724,0.6122448979591836
4,107978,0.5918367346938775
4,5765,0.5714285714285714
4,759,0.5510204081632653
4,52767,0.5306122448979591
4,2362,0.5102040816326531
4,4279,0.4897959183673469
4,3309,0.4693877551020408
4,86000,0.44897959183673464
4,1819,0.42857142857142855
4,2210,0.4081632653061224
4,47721,0.3877551020408163
4,37857,0.36734693877551017
4,166,0.3469387755102041
4,81831,0.32653061224489793
4,1788,0.3061224489795918
4,3576,0.2857142857142857
4,8275,0.26530612244897955
4,4232,0.24489795918367346
4,3030,0.22448979591836732
4,64278,0.2040816326530612
4,3021,0.18367346938775508
4,8675,0.16326530612244897
4,876,0.14285714285714285
4,3036,0.12244897959183673
4,50658,0.1020408163265306
4,48791,0.08163265306122448
4,64900,0.061224489795918366
4,4252,0.04081632653061224
4,83827,0.02040816326530612
4,309,0.0
5,1563,1.0
5,5071,0.9795918367346939
5,8208,0.9591836734693877
5,301,0.9387755102040816
5,31116,0.9183673469387754
5,31952,0.8979591836734693
5,1859,0.8775510204081632
5,86000,0.8571428571428571
5,3030,0.836734693877551
5,48301,0.8163265306122448
5,25752,0.7959183673469387
5,128606,0.7755102040816326
5,1819,0.7551020408163265
5,4442,0.7346938775510203
5,1450,0.7142857142857142
5,4930,0.6938775510204082
5,3576,0.673469387755102
5,26251,0.6530612244897959
5,73290,0.6326530612244897
5,107978,0.6122448979591836
5,37857,0.5918367346938775
5,5646,0.5714285714285714
5,2982,0.5510204081632653
5,25764,0.5306122448979591
5,6963,0.5102040816326531
5,26702,0.4897959183673469
5,99,0.4693877551020408
5,759,0.44897959183673464
5,7484,0.42857142857142855
5,389,0.4081632653061224
5,80717,0.3877551020408163
5,3021,0.36734693877551017
5,31547,0.3469387755102041
5,5062,0.32653061224489793
5,9010,0.3061224489795918
5,86817,0.2857142857142857
5,27724,0.26530612244897955
5,83827,0.24489795918367346
5,8899,0.22448979591836732
5,48791,0.2040816326530612
5,31973,0.18367346938775508
5,26171,0.16326530612244897
5,2927,0.14285714285714285
5,64900,0.12244897959183673
5,4252,0.1020408163265306
5,2284,0.08163265306122448
5,8938,0.061224489795918366
5,4518,0.04081632653061224
5,1281,0.02040816326530612
5,2636,0.0
15,1563,1.0
15,1450,0.9795918367346939
15,1819,0.9591836734693877
15,25752,0.9387755102040816
15,48301,0.9183673469387754
15,8208,0.8979591836734693
15,301,0.8775510204081632
15,31116,0.8571428571428571
15,4930,0.836734693877551
15,31952,0.8163265306122448
15,27724,0.7959183673469387
15,31547,0.7755102040816326
15,4442,0.7551020408163265
15,845,0.7346938775510203
15,2897,0.7142857142857142
15,36931,0.6938775510204082
15,559,0.673469387755102
15,80717,0.6530612244897959
15,81831,0.6326530612244897
15,7484,0.6122448979591836
15,25764,0.5918367346938775
15,30723,0.5714285714285714
15,2927,0.5510204081632653
15,4822,0.5306122448979591
15,2284,0.5102040816326531
15,31903,0.4897959183673469
15,2636,0.4693877551020408
15,5765,0.44897959183673464
15,73290,0.42857142857142855
15,2982,0.4081632653061224
15,4252,0.3877551020408163
15,86000,0.36734693877551017
15,26702,0.3469387755102041
15,8899,0.32653061224489793
15,6963,0.3061224489795918
15,8275,0.2857142857142857
15,48791,0.26530612244897955
15,50658,0.24489795918367346
15,3021,0.22448979591836732
15,26251,0.2040816326530612
15,86817,0.18367346938775508
15,8675,0.16326530612244897
15,8199,0.14285714285714285
15,103731,0.12244897959183673
15,50641,0.1020408163265306
15,52767,0.08163265306122448
15,93498,0.061224489795918366
15,26599,0.04081632653061224
15,876,0.02040816326530612
15,65216,0.0
17,1563,1.0
17,5071,0.9795918367346939
17,7484,0.9591836734693877
17,48791,0.9387755102040816
17,27724,0.9183673469387754
17,2620,0.8979591836734693
17,2927,0.8775510204081632
17,5765,0.8571428571428571
17,1859,0.836734693877551
17,8208,0.8163265306122448
17,2438,0.7959183673469387
17,2609,0.7755102040816326
17,48301,0.7551020408163265
17,26172,0.7346938775510203
17,1819,0.7142857142857142
17,31952,0.6938775510204082
17,149,0.673469387755102
17,301,0.6530612244897959
17,4442,0.6326530612244897
17,25752,0.6122448979591836
17,1450,0.5918367346938775
17,26702,0.5714285714285714
17,4252,0.5510204081632653
17,8899,0.5306122448979591
17,1939,0.5102040816326531
17,83827,0.4897959183673469
17,31903,0.4693877551020408
17,2897,0.44897959183673464
17,845,0.42857142857142855
17,73290,0.4081632653061224
17,46919,0.3877551020408163
17,3576,0.36734693877551017
17,25764,0.3469387755102041
17,128846,0.32653061224489793
17,26587,0.3061224489795918
17,81831,0.2857142857142857
17,2284,0.26530612244897955
17,559,0.24489795918367346
17,1933,0.22448979591836732
17,3021,0.2040816326530612
17,2925,0.18367346938775508
17,7210,0.16326530612244897
17,889,0.14285714285714285
17,53883,0.12244897959183673
17,43267,0.1020408163265306
17,55063,0.08163265306122448
17,127728,0.061224489795918366
17,39414,0.04081632653061224
17,26599,0.02040816326530612
17,86817,0.0
19,1563,1.0
19,5071,0.9795918367346939
19,4566,0.9591836734693877
19,31952,0.9387755102040816
19,8208,0.9183673469387754
19,8420,0.8979591836734693
19,2620,0.8775510204081632
19,2609,0.8571428571428571
19,48301,0.836734693877551
19,1859,0.8163265306122448
19,25752,0.7959183673469387
19,48791,0.7755102040816326
19,2284,0.7551020408163265
19,6107,0.7346938775510203
19,1819,0.7142857142857142
19,31116,0.6938775510204082
19,301,0.673469387755102
19,7484,0.6530612244897959
19,635,0.6326530612244897
19,845,0.6122448979591836
19,4252,0.5918367346938775
19,1450,0.5714285714285714
19,98122,0.5510204081632653
19,73290,0.5306122448979591
19,25764,0.5102040816326531
19,4459,0.4897959183673469
19,764,0.4693877551020408
19,140174,0.44897959183673464
19,26172,0.42857142857142855
19,123,0.4081632653061224
19,8899,0.3877551020408163
19,4271,0.36734693877551017
19,26171,0.3469387755102041
19,9010,0.32653061224489793
19,31547,0.3061224489795918
19,42732,0.2857142857142857
19,26587,0.26530612244897955
19,4201,0.24489795918367346
19,26797,0.22448979591836732
19,2927,0.2040816326530612
19,39414,0.18367346938775508
19,3021,0.16326530612244897
19,86817,0.14285714285714285
19,27724,0.12244897959183673
19,2636,0.1020408163265306
19,83827,0.08163265306122448
19,127728,0.061224489795918366
19,50641,0.04081632653061224
19,1948,0.02040816326530612
19,55063,0.0
20,5071,1.0
20,1563,0.9795918367346939
20,1819,0.9591836734693877
20,7484,0.9387755102040816
20,26587,0.9183673469387754
20,1859,0.8979591836734693
