2	292	3.0
2	272	3.0
2	261	4.0
2	186	3.0
2	588	3.0
2	500	4.0
2	222	5.0
2	110	4.0
2	273	4.0
2	17	5.0
2	364	3.0
2	593	3.0
2	235	3.0
2	616	3.0
2	590	5.0
2	165	3.0
2	587	3.0
2	223	1.0
2	550	3.0
2	314	4.0
2	592	5.0
2	265	5.0
2	225	3.0
2	551	5.0
2	317	2.0
2	468	4.0
2	480	4.0
2	527	4.0
2	185	3.0
2	552	3.0
2	661	4.0
2	457	3.0
2	508	4.0
2	248	3.0
2	509	4.0
2	300	3.0
2	497	3.0
2	585	5.0
2	161	3.0
2	150	5.0
2	339	3.0
2	410	3.0
2	266	5.0
2	350	4.0
4	349	5.0
4	296	5.0
4	590	3.0
4	480	5.0
4	410	3.0
4	2193	3.0
4	2033	4.0
4	3040	5.0
4	2054	3.0
4	858	5.0
4	2003	2.0
4	2094	4.0
4	1858	5.0
4	1918	2.0
4	2263	3.0
4	380	3.0
4	442	4.0
4	3101	4.0
4	2143	4.0
4	2102	5.0
4	1396	5.0
4	3034	5.0
4	1376	3.0
4	2348	4.0
4	2086	5.0
4	2454	5.0
4	1259	4.0
4	1125	5.0
4	2144	5.0
4	2078	5.0
4	141	5.0
4	1089	5.0
4	594	5.0
4	1372	3.0
4	2109	5.0
4	2140	5.0
4	2034	4.0
4	2114	5.0
4	431	3.0
4	289	4.0
4	2616	1.0
4	1380	5.0
4	435	1.0
4	541	5.0
4	1377	3.0
4	1387	5.0
4	1371	4.0
4	2110	3.0
4	1994	5.0
4	434	4.0
4	1257	5.0
4	1544	3.0
4	1961	5.0
4	1265	5.0
4	1967	3.0
4	2371	4.0
4	2018	5.0
4	1580	5.0
4	2161	5.0
4	440	4.0
4	2289	5.0
4	2014	4.0
4	1127	5.0
4	3060	5.0
4	3104	4.0
4	1278	5.0
4	913	5.0
4	596	5.0
4	2091	5.0
4	2000	5.0
4	1954	5.0
4	2124	4.0
4	910	4.0
4	3210	4.0
4	464	4.0
4	2115	5.0
4	2268	5.0
4	329	3.0
5	588	3.5
5	500	4.5
5	586	4.0
5	377	4.0
5	150	4.0
5	1968	4.0
5	141	4.0
5	2770	3.5
5	1380	5.0
5	440	4.0
5	919	4.0
5	595	4.0
5	1393	3.5
5	2762	3.5
5	8464	4.0
5	1485	4.5
5	30793	3.5
5	1682	4.0
5	4995	4.5
5	2023	1.5
5	2355	3.5
5	1777	4.0
5	5995	4.0
5	788	3.5
5	41569	4.0
5	1997	3.5
5	2294	4.0
5	3	4.0
5	104	4.0
5	344	3.5
5	1721	4.0
5	3176	3.5
15	349	3.0
15	292	1.0
15	539	2.0
15	588	0.5
15	500	3.0
15	153	1.0
15	110	3.0
15	364	4.0
15	590	3.0
15	253	2.0
15	587	1.0
15	223	4.0
15	592	4.0
15	265	1.0
15	225	1.0
15	551	2.0
15	480	3.0
15	527	4.0
15	185	2.0
15	457	5.0
15	509	2.0
15	161	3.0
15	377	4.0
15	339	2.5
15	454	3.0
15	2064	4.5
15	2054	2.0
15	858	5.0
15	380	4.0
15	442	1.0
15	3101	4.0
15	1396	4.0
15	903	5.0
15	1259	3.0
15	1089	4.0
15	2100	2.0
15	594	2.5
15	431	4.0
15	2770	4.0
15	1377	3.0
15	2005	4.0
15	1994	2.5
15	1544	1.0
15	2371	3.5
15	2018	2.0
15	2161	3.0
15	440	2.5
15	3060	4.0
15	3104	4.0
15	2020	2.5
15	260	5.0
15	2000	3.0
15	2124	2.0
15	910	2.5
15	2791	4.0
15	2268	1.0
15	1213	3.0
15	597	2.5
15	1393	3.5
15	2762	1.0
15	8464	3.0
15	33166	3.5
15	1682	2.0
15	48385	4.0
15	30707	1.5
15	788	1.5
15	1923	4.5
15	1997	5.0
15	2294	2.0
15	344	2.0
15	5816	1.0
15	1721	1.5
15	3176	2.0
15	2539	2.5
15	2841	2.0
15	163	2.0
15	94959	1.0
15	84954	1.0
15	35957	2.5
15	441	4.0
15	26152	4.0
15	1673	3.0
15	246	5.0
15	1092	2.5
15	1391	0.5
15	549	5.0
15	1283	3.0
15	307	4.0
15	2925	4.0
15	88744	4.5
15	180	3.0
15	608	5.0
15	7348	2.0
15	2574	1.0
15	7484	4.0
15	4993	5.0
15	778	4.0
15	89492	5.0
15	1914	3.5
15	1964	3.0
15	4232	3.0
15	1719	4.0
15	4011	1.0
15	2501	3.0
15	1394	4.0
15	3556	3.0
15	2010	3.0
15	335	2.0
15	3418	1.0
15	3019	3.0
15	46972	3.5
15	1649	2.0
15	158238	3.5
15	5279	0.5
15	6440	3.5
15	47610	1.5
15	232	4.0
15	2058	2.5
15	54001	2.0
15	543	3.0
15	8930	2.5
15	81229	3.5
15	8874	2.5
15	1249	3.0
15	6037	3.0
15	3052	3.0
15	3146	1.5
15	2232	4.0
15	1639	4.0
15	101	4.0
15	90603	2.5
15	2769	2.0
15	54503	3.5
15	923	5.0
15	680	2.0
15	4643	3.0
15	931	1.0
15	5458	1.0
